"","covol"
"2011-05-25",1.0574496963161
"2011-05-26",3.52489749275313e-05
"2011-05-27",3.52489749275313e-05
"2011-05-30",3.52489749275313e-05
"2011-05-31",3.52489749275313e-05
"2011-06-01",5.50139252638167
"2011-06-02",0.648340683611039
"2011-06-03",3.52489749275313e-05
"2011-06-06",2.3033537103175
"2011-06-07",3.52489749275313e-05
"2011-06-08",1.24313461135443
"2011-06-09",3.52489749275313e-05
"2011-06-10",0.0980143203941094
"2011-06-13",0.410938627156457
"2011-06-14",0.188322560746146
"2011-06-15",0.220286987360214
"2011-06-16",0.898278888241333
"2011-06-17",6.89473928583646
"2011-06-20",0.190389887589101
"2011-06-21",1.49675550280227
"2011-06-22",3.52489749275313e-05
"2011-06-23",1.17510398745833
"2011-06-24",0.884524563823338
"2011-06-27",3.52489749275313e-05
"2011-06-28",0.198257399880791
"2011-06-29",3.52489749275313e-05
"2011-06-30",0.506767908978373
"2011-07-04",3.52489749275313e-05
"2011-07-05",0.758509916333394
"2011-07-06",3.52489749275313e-05
"2011-07-07",3.52489749275313e-05
"2011-07-08",3.52489749275313e-05
"2011-07-11",1.15775580095108
"2011-07-12",0.530467225963797
"2011-07-13",4.98036950810639
"2011-07-14",3.52489749275313e-05
"2011-07-15",3.52489749275313e-05
"2011-07-18",1.23471332963692
"2011-07-19",0.376962890065789
"2011-07-20",3.52489749275313e-05
"2011-07-21",0.677081463106014
"2011-07-22",3.52489749275313e-05
"2011-07-25",3.52489749275313e-05
"2011-07-26",0.678565031977833
"2011-07-27",4.53836905750825
"2011-07-28",6.5776663108406
"2011-07-29",3.52489749275313e-05
"2011-08-02",5.60666143192185
"2011-08-03",1.31315945233083
"2011-08-04",7.69326059457332
"2011-08-05",0.3061150865052
"2011-08-08",9.91726089803362
"2011-08-09",7.62338509236052
"2011-08-10",4.04748993542444
"2011-08-11",6.04635828615837
"2011-08-12",1.30162005928674
"2011-08-15",3.52489749275313e-05
"2011-08-16",3.52489749275313e-05
"2011-08-17",3.52489749275313e-05
"2011-08-18",1.26830798184069
"2011-08-19",1.42410421124189
"2011-08-22",3.52489749275313e-05
"2011-08-23",3.56765069194156
"2011-08-24",3.52489749275313e-05
"2011-08-25",3.52489749275313e-05
"2011-08-26",0.39337632815874
"2011-08-29",0.711558882977036
"2011-08-30",3.52489749275313e-05
"2011-08-31",3.52489749275313e-05
"2011-09-01",3.07995890602237
"2011-09-02",0.316029801667482
"2011-09-06",3.52489749275313e-05
"2011-09-07",1.30871220266473
"2011-09-08",3.52489749275313e-05
"2011-09-09",1.12850419731983
"2011-09-12",1.24091589237317
"2011-09-13",3.52489749275313e-05
"2011-09-14",3.52489749275313e-05
"2011-09-15",0.217566187334566
"2011-09-16",8.28731941179454
"2011-09-19",8.85584042737532
"2011-09-20",3.52489749275313e-05
"2011-09-21",0.24338296583331
"2011-09-22",2.68881656728486
"2011-09-23",1.05842291501852
"2011-09-26",0.629607857694546
"2011-09-27",3.65912833552617
"2011-09-28",3.52489749275313e-05
"2011-09-29",3.52489749275313e-05
"2011-09-30",3.52489749275313e-05
"2011-10-03",2.36564688613847
"2011-10-04",3.52489749275313e-05
"2011-10-05",0.651483312897083
"2011-10-06",0.207618953456412
"2011-10-07",3.52489749275313e-05
"2011-10-11",0.297238888301201
"2011-10-12",3.52489749275313e-05
"2011-10-13",2.68689171445643
"2011-10-14",3.52489749275313e-05
"2011-10-17",0.257152414306624
"2011-10-18",3.52489749275313e-05
"2011-10-19",1.1266529944346
"2011-10-20",3.52489749275313e-05
"2011-10-21",3.52489749275313e-05
"2011-10-24",0.68507974638003
"2011-10-25",3.52489749275313e-05
"2011-10-26",3.52489749275313e-05
"2011-10-27",3.57425265044987
"2011-10-28",3.52489749275313e-05
"2011-10-31",0.960903570196974
"2011-11-01",1.40797646434705
"2011-11-02",3.52489749275313e-05
"2011-11-03",0.292280465102758
"2011-11-04",3.52489749275313e-05
"2011-11-07",3.52489749275313e-05
"2011-11-08",3.52489749275313e-05
"2011-11-09",1.80238721554659
"2011-11-10",3.52489749275313e-05
"2011-11-11",3.52489749275313e-05
"2011-11-14",3.52489749275313e-05
"2011-11-15",3.52489749275313e-05
"2011-11-16",3.52489749275313e-05
"2011-11-17",1.21382472839648
"2011-11-18",3.52489749275313e-05
"2011-11-21",3.52489749275313e-05
"2011-11-22",3.52489749275313e-05
"2011-11-23",1.06924387716114
"2011-11-24",3.52489749275313e-05
"2011-11-25",3.52489749275313e-05
"2011-11-28",2.17467072509915
"2011-11-29",0.112162090101499
"2011-11-30",3.81113304122323
"2011-12-01",7.32720815811591
"2011-12-02",1.86185479157652
"2011-12-05",3.52489749275313e-05
"2011-12-06",0.44447638028891
"2011-12-07",3.52489749275313e-05
"2011-12-08",0.130276165582562
"2011-12-09",3.52489749275313e-05
"2011-12-12",3.52489749275313e-05
"2011-12-13",3.52489749275313e-05
"2011-12-14",1.1889889648302
"2011-12-15",3.52489749275313e-05
"2011-12-16",0.134138827684134
"2011-12-19",3.52489749275313e-05
"2011-12-20",0.744217439047956
"2011-12-21",3.52489749275313e-05
"2011-12-22",1.15787343786696
"2011-12-23",3.52489749275313e-05
"2011-12-28",1.70448117920979
"2011-12-29",3.52489749275313e-05
"2011-12-30",3.52489749275313e-05
"2012-01-03",2.41229179803487
"2012-01-04",3.52489749275313e-05
"2012-01-05",3.52489749275313e-05
"2012-01-06",3.52489749275313e-05
"2012-01-09",3.52489749275313e-05
"2012-01-10",3.52489749275313e-05
"2012-01-11",1.89087130522367
"2012-01-12",3.52489749275313e-05
"2012-01-13",3.52489749275313e-05
"2012-01-16",3.52489749275313e-05
"2012-01-17",3.52489749275313e-05
"2012-01-18",0.166481153939551
"2012-01-19",4.77354006514405
"2012-01-20",3.52489749275313e-05
"2012-01-23",2.91493068775828
"2012-01-24",3.18730496409186
"2012-01-25",5.37202742879606
"2012-01-26",0.390680764198554
"2012-01-27",3.52489749275313e-05
"2012-01-30",3.52489749275313e-05
"2012-01-31",3.52489749275313e-05
"2012-02-01",1.29068813944638
"2012-02-02",1.36186210576738
"2012-02-03",0.442988664803571
"2012-02-06",3.52489749275313e-05
"2012-02-07",3.52489749275313e-05
"2012-02-08",3.52489749275313e-05
"2012-02-09",3.52489749275313e-05
"2012-02-10",1.18614546089194
"2012-02-13",3.52489749275313e-05
"2012-02-14",3.52489749275313e-05
"2012-02-15",3.52489749275313e-05
"2012-02-16",0.161277162651411
"2012-02-17",3.52489749275313e-05
"2012-02-21",1.32612402493113
"2012-02-22",0.261808533786102
"2012-02-23",0.537600216969433
"2012-02-24",3.52489749275313e-05
"2012-02-27",3.52489749275313e-05
"2012-02-28",0.102782393506353
"2012-02-29",0.914099882711569
"2012-03-01",0.48439080100944
"2012-03-02",3.52489749275313e-05
"2012-03-05",1.98001561134628
"2012-03-06",2.66250796465901
"2012-03-07",0.00462136196160073
"2012-03-08",3.52489749275313e-05
"2012-03-09",3.18763566616555
"2012-03-12",3.52489749275313e-05
"2012-03-13",1.01812242436313
"2012-03-14",4.41556491883497
"2012-03-15",3.52489749275313e-05
"2012-03-16",3.52489749275313e-05
"2012-03-19",6.14759779743476
"2012-03-20",3.52489749275313e-05
"2012-03-21",3.52489749275313e-05
"2012-03-22",1.06860534079889
"2012-03-23",3.52489749275313e-05
"2012-03-26",1.15636675757899
"2012-03-27",3.52489749275313e-05
"2012-03-28",3.52489749275313e-05
"2012-03-29",0.0707933393709823
"2012-03-30",1.40814648255848
"2012-04-02",0.101191277093388
"2012-04-03",1.9310242025836
"2012-04-04",1.84879029158714
"2012-04-05",3.52489749275313e-05
"2012-04-09",3.52489749275313e-05
"2012-04-10",1.58857910715842
"2012-04-11",0.013727515791293
"2012-04-12",0.674202411903721
"2012-04-13",0.923900943158473
"2012-04-16",0.485832029805385
"2012-04-17",3.52489749275313e-05
"2012-04-18",3.52489749275313e-05
"2012-04-19",3.52489749275313e-05
"2012-04-20",2.02375257358083
"2012-04-23",2.635348911263
"2012-04-24",3.52489749275313e-05
"2012-04-25",1.71370958998358
"2012-04-26",1.23534277935673
"2012-04-27",3.52489749275313e-05
"2012-04-30",0.00482779397342709
"2012-05-01",1.965822082577
"2012-05-02",1.13365557586635
"2012-05-03",1.79580967189253
"2012-05-04",1.65584278777001
"2012-05-07",3.52489749275313e-05
"2012-05-08",0.842656783088358
"2012-05-09",0.412607108320375
"2012-05-10",3.52489749275313e-05
"2012-05-11",3.52489749275313e-05
"2012-05-14",1.74432006615049
"2012-05-15",0.749109705651561
"2012-05-16",3.52489749275313e-05
"2012-05-17",5.55266870298972
"2012-05-18",0.474673463620134
"2012-05-22",1.34661227623381
"2012-05-23",1.71918732710342
"2012-05-24",3.52489749275313e-05
"2012-05-25",0.704949289201102
"2012-05-28",3.52489749275313e-05
"2012-05-29",3.52489749275313e-05
"2012-05-30",4.47598569735656
"2012-05-31",4.13310936433467
"2012-06-01",7.74293958167057
"2012-06-04",3.52489749275313e-05
"2012-06-05",2.67015352315421
"2012-06-06",0.760280422688868
"2012-06-07",0.0394698091297711
"2012-06-08",3.52489749275313e-05
"2012-06-11",3.52489749275313e-05
"2012-06-12",3.52489749275313e-05
"2012-06-13",3.52489749275313e-05
"2012-06-14",3.52489749275313e-05
"2012-06-15",0.336475748429764
"2012-06-18",1.39842642003559
"2012-06-19",1.39203919323441
"2012-06-20",3.44020537749956
"2012-06-21",3.8429784982437
"2012-06-22",3.52489749275313e-05
"2012-06-25",0.653671721552728
"2012-06-26",0.18534537162249
"2012-06-27",7.58462227616801
"2012-06-28",3.52489749275313e-05
"2012-06-29",2.11776572612568
"2012-07-03",2.03385402036092
"2012-07-04",3.52489749275313e-05
"2012-07-05",3.52489749275313e-05
"2012-07-06",3.52489749275313e-05
"2012-07-09",3.52489749275313e-05
"2012-07-10",0.992463913777573
"2012-07-11",1.29150267136951
"2012-07-12",3.52489749275313e-05
"2012-07-13",3.52489749275313e-05
"2012-07-16",3.52489749275313e-05
"2012-07-17",3.52489749275313e-05
"2012-07-18",3.52489749275313e-05
"2012-07-19",3.52489749275313e-05
"2012-07-20",3.52489749275313e-05
"2012-07-23",6.03066727153971
"2012-07-24",3.52489749275313e-05
"2012-07-25",1.07805948366434
"2012-07-26",0.468040484960146
"2012-07-27",0.728243098853868
"2012-07-30",3.52489749275313e-05
"2012-07-31",0.2568220831505
"2012-08-01",3.52489749275313e-05
"2012-08-02",3.52489749275313e-05
"2012-08-03",0.6586337361646
"2012-08-07",1.7403956097159
"2012-08-08",3.52489749275313e-05
"2012-08-09",3.52489749275313e-05
"2012-08-10",1.18206748900158
"2012-08-13",3.52489749275313e-05
"2012-08-14",3.52489749275313e-05
"2012-08-15",3.52489749275313e-05
"2012-08-16",0.608818595328961
"2012-08-17",3.52489749275313e-05
"2012-08-20",0.453681644522821
"2012-08-21",3.52489749275313e-05
"2012-08-22",3.52489749275313e-05
"2012-08-23",3.52489749275313e-05
"2012-08-24",3.52489749275313e-05
"2012-08-27",3.52489749275313e-05
"2012-08-28",3.52489749275313e-05
"2012-08-29",3.52489749275313e-05
"2012-08-30",1.65699816316262
"2012-08-31",0.573934677506061
"2012-09-04",3.52489749275313e-05
"2012-09-05",1.04827317857754
"2012-09-06",0.904239660383037
"2012-09-07",3.34736704952985
"2012-09-10",0.0112307044592437
"2012-09-11",3.52489749275313e-05
"2012-09-12",3.52489749275313e-05
"2012-09-13",0.343075810174502
"2012-09-14",0.403699025058453
"2012-09-17",3.52489749275313e-05
"2012-09-18",0.058218249601735
"2012-09-19",2.6180658316372
"2012-09-20",3.52489749275313e-05
"2012-09-21",0.87986621370206
"2012-09-24",1.74925815270268
"2012-09-25",3.52489749275313e-05
"2012-09-26",3.52489749275313e-05
"2012-09-27",0.990382221457753
"2012-09-28",3.52489749275313e-05
"2012-10-01",3.52489749275313e-05
"2012-10-02",0.0670994338935752
"2012-10-03",3.52489749275313e-05
"2012-10-04",0.520303846402155
"2012-10-05",3.52489749275313e-05
"2012-10-09",1.40757893252647
"2012-10-10",3.52489749275313e-05
"2012-10-11",3.52489749275313e-05
"2012-10-12",3.52489749275313e-05
"2012-10-15",3.52489749275313e-05
"2012-10-16",1.58121292500116
"2012-10-17",3.52489749275313e-05
"2012-10-18",0.362064616934219
"2012-10-19",3.52489749275313e-05
"2012-10-22",0.0529438346065878
"2012-10-23",0.87238241734287
"2012-10-24",3.52489749275313e-05
"2012-10-25",1.10953156219026
"2012-10-26",3.52489749275313e-05
"2012-10-29",0.130379016707143
"2012-10-30",0.282944455512527
"2012-10-31",3.52489749275313e-05
"2012-11-01",0.263489379948392
"2012-11-02",2.88201893675886
"2012-11-05",3.52489749275313e-05
"2012-11-06",3.52489749275313e-05
"2012-11-07",2.63351611788588
"2012-11-08",3.52489749275313e-05
"2012-11-09",3.52489749275313e-05
"2012-11-12",3.52489749275313e-05
"2012-11-13",3.52489749275313e-05
"2012-11-14",5.42999626978386
"2012-11-15",4.31649737534699
"2012-11-16",3.52489749275313e-05
"2012-11-19",4.11220730544839
"2012-11-20",0.0587883996063854
"2012-11-21",3.52489749275313e-05
"2012-11-22",4.24687613995093
"2012-11-23",3.52489749275313e-05
"2012-11-26",3.52489749275313e-05
"2012-11-27",3.52489749275313e-05
"2012-11-28",3.52489749275313e-05
"2012-11-29",3.52489749275313e-05
"2012-11-30",3.52489749275313e-05
"2012-12-03",3.52489749275313e-05
"2012-12-04",3.52489749275313e-05
"2012-12-05",6.71100572586845
"2012-12-06",1.14239220032065
"2012-12-07",3.52489749275313e-05
"2012-12-10",3.52489749275313e-05
"2012-12-11",3.52489749275313e-05
"2012-12-12",1.35960184106659
"2012-12-13",0.565664387100032
"2012-12-14",2.02667529874037
"2012-12-17",3.52489749275313e-05
"2012-12-18",1.0027910889392
"2012-12-19",3.52489749275313e-05
"2012-12-20",3.52489749275313e-05
"2012-12-21",14.5057101486437
"2012-12-24",0.0197588959806893
"2012-12-27",3.52489749275313e-05
"2012-12-28",3.52489749275313e-05
"2012-12-31",2.07329790539807
"2013-01-02",2.29180955421851
"2013-01-03",2.50940101519972
"2013-01-04",3.52489749275313e-05
"2013-01-07",3.52489749275313e-05
"2013-01-08",3.52489749275313e-05
"2013-01-09",3.52489749275313e-05
"2013-01-10",0.257736141431806
"2013-01-11",0.47085948802768
"2013-01-14",3.52489749275313e-05
"2013-01-15",3.52489749275313e-05
"2013-01-16",3.52489749275313e-05
"2013-01-17",0.861109950860501
"2013-01-18",0.715970868257284
"2013-01-21",3.52489749275313e-05
"2013-01-22",3.52489749275313e-05
"2013-01-23",3.52489749275313e-05
"2013-01-24",0.0962146142994397
"2013-01-25",3.52489749275313e-05
"2013-01-28",0.296164413912129
"2013-01-29",3.52489749275313e-05
"2013-01-30",3.52489749275313e-05
"2013-01-31",0.543316781491656
"2013-02-01",3.52489749275313e-05
"2013-02-04",0.596411584330564
"2013-02-05",0.446784940175042
"2013-02-06",0.772620271327169
"2013-02-07",3.52489749275313e-05
"2013-02-08",3.52489749275313e-05
"2013-02-11",0.639992801166933
"2013-02-12",0.278381119664826
"2013-02-13",0.62948437937206
"2013-02-14",0.0611631872477938
"2013-02-15",0.353053729333005
"2013-02-19",2.14086234002526
"2013-02-20",2.79488702245177
"2013-02-21",3.52489749275313e-05
"2013-02-22",3.52489749275313e-05
"2013-02-25",0.432063534220883
"2013-02-26",3.52489749275313e-05
"2013-02-27",3.52489749275313e-05
"2013-02-28",1.29382589027708
"2013-03-01",3.52489749275313e-05
"2013-03-04",3.52489749275313e-05
"2013-03-05",3.52489749275313e-05
"2013-03-06",5.03122841154558
"2013-03-07",3.52489749275313e-05
"2013-03-08",3.52489749275313e-05
"2013-03-11",0.504390352205259
"2013-03-12",3.52489749275313e-05
"2013-03-13",1.45053882826731
"2013-03-14",3.52489749275313e-05
"2013-03-15",0.0150013465318105
"2013-03-18",3.52489749275313e-05
"2013-03-19",3.52489749275313e-05
"2013-03-20",0.163061343737398
"2013-03-21",1.9959138339482
"2013-03-22",0.33961176232856
"2013-03-25",3.52489749275313e-05
"2013-03-26",1.60632988629956
"2013-03-27",0.068945174688993
"2013-03-28",0.514460389439933
"2013-04-01",3.52489749275313e-05
"2013-04-02",2.03046899240956
"2013-04-03",4.55854616743396
"2013-04-04",2.13669419240324
"2013-04-05",3.52489749275313e-05
"2013-04-08",3.52489749275313e-05
"2013-04-09",0.481364072489511
"2013-04-10",2.66018379424803
"2013-04-11",3.52489749275313e-05
"2013-04-12",1.4777873982456
"2013-04-15",13.877538923339
"2013-04-16",0.550677104447826
"2013-04-17",1.28756582663257
"2013-04-18",0.168761966219701
"2013-04-19",3.52489749275313e-05
"2013-04-22",3.52489749275313e-05
"2013-04-23",3.52489749275313e-05
"2013-04-24",0.80370380348114
"2013-04-25",3.52489749275313e-05
"2013-04-26",3.52489749275313e-05
"2013-04-29",3.52489749275313e-05
"2013-04-30",4.41558215459143
"2013-05-01",0.383927861425302
"2013-05-02",3.52489749275313e-05
"2013-05-03",3.52489749275313e-05
"2013-05-06",3.52489749275313e-05
"2013-05-07",3.52489749275313e-05
"2013-05-08",2.10044341852494
"2013-05-09",1.03262451953086
"2013-05-10",3.52489749275313e-05
"2013-05-13",3.52489749275313e-05
"2013-05-14",3.52489749275313e-05
"2013-05-15",0.343603413795813
"2013-05-16",3.52489749275313e-05
"2013-05-17",1.8183124860784
"2013-05-21",0.506586402562322
"2013-05-22",0.240954534258738
"2013-05-23",0.442576268284175
"2013-05-24",3.52489749275313e-05
"2013-05-27",3.52489749275313e-05
"2013-05-28",0.48388149063031
"2013-05-29",2.62141982326058
"2013-05-30",0.343141528808124
"2013-05-31",0.397394194811157
"2013-06-03",3.52489749275313e-05
"2013-06-04",0.624052961043457
"2013-06-05",3.33733236803822
"2013-06-06",0.30446739233988
"2013-06-07",0.605948693963473
"2013-06-10",2.17597211190457
"2013-06-11",2.84387941562655
"2013-06-12",1.68813051694552
"2013-06-13",6.9254370159661
"2013-06-14",3.52489749275313e-05
"2013-06-17",1.61738413326232
"2013-06-18",0.2307081765499
"2013-06-19",5.08373790978016
"2013-06-20",7.2929798161894
"2013-06-21",3.52489749275313e-05
"2013-06-24",0.884578969839283
"2013-06-25",2.28168050658539
"2013-06-26",1.35320114250016
"2013-06-27",3.52489749275313e-05
"2013-06-28",20.1363218318475
"2013-07-02",0.546925706775109
"2013-07-03",0.0777162745260844
"2013-07-04",3.52489749275313e-05
"2013-07-05",3.52489749275313e-05
"2013-07-08",1.28964407029353
"2013-07-09",3.52489749275313e-05
"2013-07-10",3.52489749275313e-05
"2013-07-11",3.0175825338163
"2013-07-12",3.52489749275313e-05
"2013-07-15",25.8489317627708
"2013-07-16",3.52489749275313e-05
"2013-07-17",3.52489749275313e-05
"2013-07-18",0.566604631296465
"2013-07-19",3.52489749275313e-05
"2013-07-22",3.52489749275313e-05
"2013-07-23",3.52489749275313e-05
"2013-07-24",1.34747336139762
"2013-07-25",3.52489749275313e-05
"2013-07-26",3.52489749275313e-05
"2013-07-29",3.52489749275313e-05
"2013-07-30",0.452843394161676
"2013-07-31",1.49246472994307
"2013-08-01",1.39639010486625
"2013-08-02",3.52489749275313e-05
"2013-08-06",1.98795066840137
"2013-08-07",3.52489749275313e-05
"2013-08-08",3.83990584103529
"2013-08-09",3.52489749275313e-05
"2013-08-12",0.777187440933876
"2013-08-13",3.52489749275313e-05
"2013-08-14",3.52489749275313e-05
"2013-08-15",0.192033337943901
"2013-08-16",3.52489749275313e-05
"2013-08-19",4.02362511307066
"2013-08-20",3.52489749275313e-05
"2013-08-21",0.888613859626271
"2013-08-22",3.52489749275313e-05
"2013-08-23",3.52489749275313e-05
"2013-08-26",3.52489749275313e-05
"2013-08-27",3.25050522830366
"2013-08-28",3.52489749275313e-05
"2013-08-29",0.31065831779546
"2013-08-30",3.52489749275313e-05
"2013-09-03",3.52489749275313e-05
"2013-09-04",3.52489749275313e-05
"2013-09-05",1.68239810411812
"2013-09-06",3.52489749275313e-05
"2013-09-09",3.52489749275313e-05
"2013-09-10",0.241532961915103
"2013-09-11",3.52489749275313e-05
"2013-09-12",1.98365692980508
"2013-09-13",3.52489749275313e-05
"2013-09-16",1.1635997654671
"2013-09-17",3.52489749275313e-05
"2013-09-18",2.56008782489499
"2013-09-19",0.774532192359298
"2013-09-20",3.34103773870196
"2013-09-23",3.52489749275313e-05
"2013-09-24",3.52489749275313e-05
"2013-09-25",3.52489749275313e-05
"2013-09-26",3.52489749275313e-05
"2013-09-27",3.52489749275313e-05
"2013-09-30",3.52489749275313e-05
"2013-10-01",3.52489749275313e-05
"2013-10-02",3.52489749275313e-05
"2013-10-03",1.31400810578765
"2013-10-04",3.52489749275313e-05
"2013-10-07",3.52489749275313e-05
"2013-10-08",3.52489749275313e-05
"2013-10-09",3.52489749275313e-05
"2013-10-10",2.69239586262189
"2013-10-11",2.5912218987252
"2013-10-15",3.52489749275313e-05
"2013-10-16",3.52489749275313e-05
"2013-10-17",1.75790345522067
"2013-10-18",1.52341905695223
"2013-10-21",3.52489749275313e-05
"2013-10-22",0.305204541982337
"2013-10-23",3.52489749275313e-05
"2013-10-24",3.52489749275313e-05
"2013-10-25",0.837566687095963
"2013-10-28",3.52489749275313e-05
"2013-10-29",0.0482025318945949
"2013-10-30",0.131196459931639
"2013-10-31",0.271396903993935
"2013-11-01",0.0406698407493634
"2013-11-04",0.248090040390288
"2013-11-05",2.27083893920265
"2013-11-06",3.52489749275313e-05
"2013-11-07",0.712129845995414
"2013-11-08",0.778617709519501
"2013-11-11",0.150109802144269
"2013-11-12",3.52489749275313e-05
"2013-11-13",5.23678356618245
"2013-11-14",3.52489749275313e-05
"2013-11-15",3.52489749275313e-05
"2013-11-18",3.52489749275313e-05
"2013-11-19",3.52489749275313e-05
"2013-11-20",0.18307439074288
"2013-11-21",0.0653389230422567
"2013-11-22",3.52489749275313e-05
"2013-11-25",3.52489749275313e-05
"2013-11-26",0.629085488318468
"2013-11-27",3.52489749275313e-05
"2013-11-28",3.52489749275313e-05
"2013-11-29",3.52489749275313e-05
"2013-12-02",1.03306041614951
"2013-12-03",3.29725077901977
"2013-12-04",0.402255296419084
"2013-12-05",0.207268616655134
"2013-12-06",3.97667776694067
"2013-12-09",3.52489749275313e-05
"2013-12-10",3.52489749275313e-05
"2013-12-11",2.49851470781617
"2013-12-12",1.05896397415812
"2013-12-13",3.52489749275313e-05
"2013-12-16",0.743276544409781
"2013-12-17",3.52489749275313e-05
"2013-12-18",1.65725812416106
"2013-12-19",0.0954649915979365
"2013-12-20",3.52489749275313e-05
"2013-12-23",3.52489749275313e-05
"2013-12-24",3.52489749275313e-05
"2013-12-27",3.52489749275313e-05
"2013-12-30",3.52489749275313e-05
"2013-12-31",3.52489749275313e-05
"2014-01-02",0.661859637970473
"2014-01-03",3.52489749275313e-05
"2014-01-06",3.52489749275313e-05
"2014-01-07",1.63977300002088
"2014-01-08",3.52489749275313e-05
"2014-01-09",3.52489749275313e-05
"2014-01-10",1.20347452008806
"2014-01-13",0.0563340032048929
"2014-01-14",3.52489749275313e-05
"2014-01-15",0.303820196858555
"2014-01-16",3.52489749275313e-05
"2014-01-17",3.52489749275313e-05
"2014-01-20",1.08467528677115
"2014-01-21",3.52489749275313e-05
"2014-01-22",3.52489749275313e-05
"2014-01-23",0.346293171179375
"2014-01-24",6.16081910928996
"2014-01-27",2.44665112318835
"2014-01-28",0.205550335606406
"2014-01-29",0.0426899212744816
"2014-01-30",1.52905177819282
"2014-01-31",3.52489749275313e-05
"2014-02-03",1.98106240477753
"2014-02-04",3.52489749275313e-05
"2014-02-05",0.418277212006933
"2014-02-06",0.328104515485108
"2014-02-07",1.0257453102876
"2014-02-10",3.52489749275313e-05
"2014-02-11",3.52489749275313e-05
"2014-02-12",0.612449299750168
"2014-02-13",3.52489749275313e-05
"2014-02-14",3.52489749275313e-05
"2014-02-18",3.52489749275313e-05
"2014-02-19",3.52489749275313e-05
"2014-02-20",3.92704033267535
"2014-02-21",3.52489749275313e-05
"2014-02-24",0.170795767602626
"2014-02-25",3.52489749275313e-05
"2014-02-26",0.199207986396549
"2014-02-27",3.52489749275313e-05
"2014-02-28",3.52489749275313e-05
"2014-03-03",3.52489749275313e-05
"2014-03-04",0.0985579750268276
"2014-03-05",3.52489749275313e-05
"2014-03-06",3.52489749275313e-05
"2014-03-07",3.52489749275313e-05
"2014-03-10",3.52489749275313e-05
"2014-03-11",3.34802869801698
"2014-03-12",0.221377988392189
"2014-03-13",1.02262487501986
"2014-03-14",3.52489749275313e-05
"2014-03-17",3.52489749275313e-05
"2014-03-18",1.34336466717633
"2014-03-19",2.43028505586096
"2014-03-20",3.52489749275313e-05
"2014-03-21",0.572311655025659
"2014-03-24",1.59524881199184
"2014-03-25",3.52489749275313e-05
"2014-03-26",0.511864686890772
"2014-03-27",0.770099232852038
"2014-03-28",0.150236725123887
"2014-03-31",0.23876135639805
"2014-04-01",2.96681716247105
"2014-04-02",3.52489749275313e-05
"2014-04-03",3.52489749275313e-05
"2014-04-04",3.52489749275313e-05
"2014-04-07",1.25716854273213
"2014-04-08",1.62639974285514
"2014-04-09",3.52489749275313e-05
"2014-04-10",1.91363012841905
"2014-04-11",1.19816307866112
"2014-04-14",3.52489749275313e-05
"2014-04-15",3.52489749275313e-05
"2014-04-16",0.689699087750202
"2014-04-17",3.52489749275313e-05
"2014-04-21",3.52489749275313e-05
"2014-04-22",3.52489749275313e-05
"2014-04-23",2.72126871996977
"2014-04-24",3.52489749275313e-05
"2014-04-25",3.52489749275313e-05
"2014-04-28",3.52489749275313e-05
"2014-04-29",3.52489749275313e-05
"2014-04-30",1.91842739742009
"2014-05-01",3.52489749275313e-05
"2014-05-02",1.78397674464939
"2014-05-05",3.52489749275313e-05
"2014-05-06",0.694253686305614
"2014-05-07",1.66172452565924
"2014-05-08",1.5273294493635
"2014-05-09",1.60528655404926
"2014-05-12",0.370475086484919
"2014-05-13",3.52489749275313e-05
"2014-05-14",3.52489749275313e-05
"2014-05-15",1.78180176556824
"2014-05-16",3.52489749275313e-05
"2014-05-20",3.52489749275313e-05
"2014-05-21",0.745102175084513
"2014-05-22",0.122829361876878
"2014-05-23",3.52489749275313e-05
"2014-05-26",3.52489749275313e-05
"2014-05-27",0.707754979189244
"2014-05-28",3.52489749275313e-05
"2014-05-29",3.52489749275313e-05
"2014-05-30",3.52489749275313e-05
"2014-06-02",3.52489749275313e-05
"2014-06-03",3.52489749275313e-05
"2014-06-04",0.580784518248215
"2014-06-05",3.52489749275313e-05
"2014-06-06",1.04714384268509
"2014-06-09",1.13005829987218
"2014-06-10",3.52489749275313e-05
"2014-06-11",3.52489749275313e-05
"2014-06-12",2.18116029104655
"2014-06-13",0.354911109127951
"2014-06-16",3.52489749275313e-05
"2014-06-17",3.52489749275313e-05
"2014-06-18",0.380800650723388
"2014-06-19",1.49803800869113
"2014-06-20",1.92899241763008
"2014-06-23",3.52489749275313e-05
"2014-06-24",1.85110086858358
"2014-06-25",0.0115284992109391
"2014-06-26",3.52489749275313e-05
"2014-06-27",3.52489749275313e-05
"2014-06-30",0.498403083237435
"2014-07-02",3.52489749275313e-05
"2014-07-03",3.52489749275313e-05
"2014-07-04",3.52489749275313e-05
"2014-07-07",0.284705144220268
"2014-07-08",1.4068513862776
"2014-07-09",0.244905215062033
"2014-07-10",3.52489749275313e-05
"2014-07-11",0.253107317497402
"2014-07-14",3.52489749275313e-05
"2014-07-15",0.758188028586298
"2014-07-16",5.97240154111732
"2014-07-17",3.52489749275313e-05
"2014-07-18",3.52489749275313e-05
"2014-07-21",3.52489749275313e-05
"2014-07-22",3.52489749275313e-05
"2014-07-23",3.52489749275313e-05
"2014-07-24",3.52489749275313e-05
"2014-07-25",0.920437630487554
"2014-07-28",3.52489749275313e-05
